epoch,train_loss
1,0.7704827904701232
2,0.7420011758804321
3,0.7185385465621948
4,0.6060435950756073
5,0.6407456040382385
6,0.5159098207950592
7,0.4432517409324646
8,0.36986463963985444
9,0.3115441918373108
10,0.27078467309474946
