epoch,train_loss
1,1.1576497852802277
2,1.0796969383955002
3,0.9586192468802134
4,0.7892159869273504
5,0.6316984618703524
6,0.5330044279495875
7,0.4498799741268158
8,0.3847471798459689
9,0.32653774445255596
10,0.2798500408728917
