epoch,train_loss
1,0.563973319530487
2,0.5582465767860413
3,0.5284626483917236
4,0.5172857046127319
5,0.5648785531520844
6,0.3536928236484528
7,0.3221790760755539
8,0.34626640677452086
9,0.3208569049835205
10,0.3139879822731018
