window_start,reconstruction_mse,is_reconstruction_anomaly,split,supply_temp_c_reconstruction_mse,is_supply_temp_c_channel_anomaly,return_temp_c_reconstruction_mse,is_return_temp_c_channel_anomaly,derived_flow_kg_s_reconstruction_mse,is_derived_flow_kg_s_channel_anomaly,dominant_anomalous_feature
2023-09-13 18:45:00,0.07216504,False,train,0.09122866,False,0.09488868,False,0.030377775,False,return_temp_c
2023-09-14 06:45:00,0.063409954,False,train,0.07798783,False,0.085157566,False,0.027084447,False,return_temp_c
2023-09-14 18:45:00,0.084075026,False,train,0.11568776,False,0.10135448,False,0.035182856,False,supply_temp_c
2023-09-15 06:45:00,0.09949478,False,train,0.13112779,False,0.12553738,False,0.04181917,False,supply_temp_c
2023-09-15 18:45:00,0.07925187,False,train,0.09790897,False,0.097825445,False,0.04202121,False,supply_temp_c
2023-09-16 06:45:00,0.09888549,False,train,0.12553553,False,0.050260324,False,0.120860614,False,supply_temp_c
2023-09-16 18:45:00,0.097441345,False,train,0.110829294,False,0.05157748,False,0.12991728,False,derived_flow_kg_s
2023-09-17 06:45:00,0.10054371,False,train,0.15952186,False,0.077242255,False,0.06486697,False,supply_temp_c
2023-09-17 18:45:00,0.1123293,False,train,0.16245867,False,0.11637408,False,0.058155105,False,supply_temp_c
2023-09-18 06:45:00,0.11702371,False,train,0.1980235,False,0.09968322,False,0.05336438,False,supply_temp_c
2023-09-18 18:45:00,0.058949776,False,train,0.06773289,False,0.07383119,False,0.035285246,False,return_temp_c
2023-09-19 06:45:00,0.044049658,False,train,0.05917987,False,0.05050425,False,0.022464857,False,supply_temp_c
2023-09-19 18:45:00,0.036393806,False,train,0.04005808,False,0.045883328,False,0.023240006,False,return_temp_c
2023-09-20 06:45:00,0.042368524,False,train,0.025829354,False,0.067318864,False,0.03395735,False,return_temp_c
2023-09-21 18:45:00,0.20264655,False,train,0.3032138,False,0.1798811,False,0.12484479,False,supply_temp_c
2023-09-22 06:45:00,0.042652562,False,train,0.06824321,False,0.021229545,False,0.038484927,False,supply_temp_c
2023-09-22 18:45:00,0.049789242,False,train,0.09363366,False,0.014998372,False,0.040735703,False,supply_temp_c
2023-09-23 06:45:00,0.061144967,False,train,0.109171726,False,0.029861288,False,0.044401888,False,supply_temp_c
2023-09-23 18:45:00,0.07818353,False,train,0.10291073,False,0.08418146,False,0.04745844,False,supply_temp_c
2023-09-24 06:45:00,0.06978388,False,train,0.08269156,False,0.09505319,False,0.031606905,False,return_temp_c
2023-09-24 18:45:00,0.053042315,False,train,0.07689938,False,0.06450378,False,0.017723786,False,supply_temp_c
2023-09-25 06:45:00,0.056162544,False,train,0.083249785,False,0.06910782,False,0.016130028,False,supply_temp_c
2023-10-11 06:45:00,0.11697948,False,train,0.11870686,False,0.15862252,False,0.07360908,False,return_temp_c
2023-10-11 18:45:00,0.11709639,False,train,0.15913092,False,0.105867624,False,0.086290605,False,supply_temp_c
2023-10-12 06:45:00,0.10415974,False,train,0.14075337,False,0.09657771,False,0.07514813,False,supply_temp_c
2023-10-12 18:45:00,0.094325565,False,train,0.14809157,False,0.06373219,False,0.07115292,False,supply_temp_c
2023-10-13 06:45:00,0.11698592,False,train,0.1529799,False,0.112856336,False,0.08512152,False,supply_temp_c
2023-10-13 18:45:00,0.12737589,False,train,0.13995856,False,0.12979797,False,0.112371124,False,supply_temp_c
2023-10-14 06:45:00,0.13609678,False,train,0.14707278,False,0.13903861,False,0.12217898,False,supply_temp_c
2023-10-14 18:45:00,0.098977834,False,train,0.10354038,False,0.10224522,False,0.09114789,False,supply_temp_c
2023-10-15 06:45:00,0.09564035,False,train,0.10675449,False,0.10411376,False,0.07605279,False,supply_temp_c
2023-10-15 18:45:00,0.102969825,False,train,0.120209455,False,0.11559937,False,0.07310065,False,supply_temp_c
2023-10-16 06:45:00,0.09384365,False,train,0.11597052,False,0.0848082,False,0.08075223,False,supply_temp_c
2023-10-16 18:45:00,0.23635612,False,train,0.1600306,False,0.10331047,False,0.44572726,False,derived_flow_kg_s
2023-10-17 06:45:00,0.23655619,False,train,0.14616096,False,0.0948042,False,0.46870336,False,derived_flow_kg_s
2023-10-17 18:45:00,0.14118524,False,train,0.15577818,False,0.13012847,False,0.13764907,False,supply_temp_c
2023-10-22 18:45:00,0.15099126,False,train,0.18416415,False,0.20902903,False,0.059780642,False,return_temp_c
2023-10-27 06:45:00,0.1422297,False,train,0.16064528,False,0.12615097,False,0.13989288,False,supply_temp_c
2023-10-27 18:45:00,0.17063354,False,train,0.1788646,False,0.18797372,False,0.14506222,False,return_temp_c
2023-11-01 06:45:00,0.17284994,False,train,0.24099194,False,0.17533351,False,0.10222437,False,supply_temp_c
2023-11-02 06:45:00,0.16460104,False,train,0.25374088,False,0.1695834,False,0.07047894,False,supply_temp_c
2023-11-02 18:45:00,0.1818807,False,train,0.25683284,False,0.22944294,False,0.059366357,False,supply_temp_c
2023-11-03 06:45:00,0.13204731,False,train,0.2027133,False,0.13933392,False,0.054094728,False,supply_temp_c
2023-11-03 18:45:00,0.13933975,False,train,0.22050832,False,0.14542575,False,0.05208513,False,supply_temp_c
2023-11-04 06:45:00,0.1362133,False,train,0.22123952,False,0.124403894,False,0.06299645,False,supply_temp_c
2023-11-04 18:45:00,0.12480099,False,train,0.1959482,False,0.11917255,False,0.05928218,False,supply_temp_c
2023-11-05 06:45:00,0.14018068,False,train,0.22658002,False,0.1386789,False,0.055283133,False,supply_temp_c
2023-11-05 18:45:00,0.13568181,False,train,0.18390952,False,0.14962645,False,0.0735095,False,supply_temp_c
2023-11-06 06:45:00,0.11174888,False,train,0.15910049,False,0.09989647,False,0.07624965,False,supply_temp_c
2023-11-06 18:45:00,0.09814873,False,train,0.12671717,False,0.10511165,False,0.0626174,False,supply_temp_c
2023-11-07 06:45:00,0.36926657,False,train,0.4779096,False,0.2388847,False,0.3910055,False,supply_temp_c
2023-11-07 18:45:00,0.47700086,False,train,0.49883607,False,0.39200363,False,0.540163,False,derived_flow_kg_s
2023-11-08 06:45:00,0.3510061,False,train,0.47592822,False,0.31150472,False,0.2655854,False,supply_temp_c
2023-11-08 18:45:00,0.16476488,False,train,0.269521,False,0.1556925,False,0.0690811,False,supply_temp_c
2023-11-09 06:45:00,0.15419643,False,train,0.2790439,False,0.1275666,False,0.055978764,False,supply_temp_c
2023-11-09 18:45:00,0.120551735,False,train,0.19841583,False,0.10297385,False,0.060265537,False,supply_temp_c
2023-11-10 06:45:00,0.13135782,False,train,0.20566924,False,0.11881626,False,0.06958795,False,supply_temp_c
2023-11-10 18:45:00,0.14068833,False,train,0.18924828,False,0.16935723,False,0.06345953,False,supply_temp_c
2023-11-11 06:45:00,0.13915786,False,train,0.22622137,False,0.12168786,False,0.06956439,False,supply_temp_c
2023-11-11 18:45:00,0.107778974,False,train,0.14069185,False,0.106142275,False,0.07650281,False,supply_temp_c
2023-11-12 06:45:00,0.08060436,False,train,0.12813641,False,0.061770737,False,0.051905945,False,supply_temp_c
2023-11-13 06:45:00,0.14152601,False,train,0.20886762,False,0.1354647,False,0.08024567,False,supply_temp_c
2023-11-13 18:45:00,0.16975254,False,train,0.22863857,False,0.17916101,False,0.101458065,False,supply_temp_c
2023-11-14 06:45:00,0.14622778,False,train,0.20638303,False,0.14520015,False,0.087100126,False,supply_temp_c
2023-11-14 18:45:00,0.11356309,False,train,0.13581847,False,0.14435416,False,0.060516614,False,return_temp_c
2023-11-15 06:45:00,0.1429423,False,train,0.16491498,False,0.18827365,False,0.0756383,False,return_temp_c
2023-11-15 18:45:00,0.12286442,False,train,0.10613505,False,0.17540117,False,0.08705706,False,return_temp_c
2023-11-16 06:45:00,0.14814892,False,train,0.15671219,False,0.18146904,False,0.106265575,False,return_temp_c
