epoch,train_loss
1,1.0979135235150654
2,0.9084100325902303
3,0.6589214901129404
4,0.37649201105038327
5,0.15385479417939982
6,0.08609997977813084
7,0.04899169815083345
8,0.03264940048878392
9,0.024635049514472485
10,0.020451721580078203
