epoch,train_loss
1,1.1053706884384156
2,1.0176497459411622
3,1.049103605747223
4,0.7522647261619568
5,0.6610342785716057
6,0.7551772594451904
7,0.6605191230773926
8,0.5210777938365936
9,0.49239473342895507
10,0.4137965202331543
