epoch,train_loss
1,0.7416356887136187
2,0.6655696162155696
3,0.4612149106604712
4,0.2629661623920713
5,0.1729465840118272
6,0.1226628992174353
7,0.0967598914035729
8,0.08445608243346214
9,0.07869137557489532
10,0.07279389138732638
