sheet,window_start,split,flow_feature_mode,reconstruction_mse,dominant_anomalous_feature,supply_median,supply_std,return_median,return_std,flow_median,flow_std,delta_t_median,delta_t_p05,delta_t_min,active_fraction_mean,supply_temp_c_reconstruction_mse,return_temp_c_reconstruction_mse,derived_flow_kg_s_reconstruction_mse,anomaly_cluster,distance_to_center,pca_1,pca_2
cons_abat_garriga,2024-01-08 05:45:00,train,raw,4.9891605,derived_flow_kg_s,76.31999969482422,6.485280990600586,66.63999938964844,3.404017925262451,0.43470051884651184,20.334997177124023,9.649993896484375,3.1399993896484375,0.020000457763671875,0.9819444444444444,0.3792205,0.4850246,14.103238,0,2.3783684367237723,-0.3744282178561799,0.40064397929547224
cons_abat_garriga,2024-08-06 17:45:00,train,raw,0.7446296,derived_flow_kg_s,69.63249969482422,7.022746562957764,65.77999877929688,4.165651798248291,0.47944319248199463,2.743044137954712,3.4899978637695312,0.29000091552734375,0.0500030517578125,0.9333333333333332,0.16079809,0.11201481,1.9610761,0,1.5484001594248908,0.36657518872140354,-1.5407971377867207
cons_abat_garriga,2024-09-22 17:45:00,train,raw,2.0401468,derived_flow_kg_s,48.2400016784668,3.0570201873779297,47.040000915527344,2.7624213695526123,0.7772567272186279,20.11927032470703,1.1999969482421875,0.017182350158691406,0.009998321533203125,0.7729166666666666,0.8362735,0.7686641,4.5155044,0,4.7403338265239885,0.6804374515533326,-0.3695913437004866
cons_abat_garriga,2024-09-23 05:45:00,train,raw,2.2971637,derived_flow_kg_s,61.38999938964844,16.655311584472656,57.09000015258789,12.9091796875,0.7149554491043091,20.142074584960938,4.949851989746094,0.017182350158691406,0.009998321533203125,0.7729166666666666,1.0184311,1.2127709,4.6602883,0,4.615272162374748,1.6253565915943986,-0.716327605707177
cons_abat_garriga,2024-12-05 17:45:00,train,raw,0.8705438,derived_flow_kg_s,73.33000183105469,5.833331108093262,69.69999694824219,4.089258670806885,0.7956353425979614,4.080303192138672,3.2899932861328125,0.5900001525878906,0.049999237060546875,0.9881944444444445,0.19940181,0.12952305,2.2827065,0,1.5376354436505975,0.03550576123595235,-1.5050598268576725
cons_abat_garriga,2024-12-06 05:45:00,train,raw,0.88857776,derived_flow_kg_s,73.55999755859375,6.1798176765441895,69.87000274658203,4.105454921722412,0.8201394081115723,4.084234714508057,3.0999984741210938,0.5900001525878906,0.049999237060546875,0.986111111111111,0.21364756,0.11993972,2.332146,0,1.5308768607203271,0.020534216207867342,-1.5090077497056984
cons_abat_garriga,2024-12-21 05:45:00,train,raw,0.57793427,return_temp_c,72.68499755859375,5.48063850402832,56.44999694824219,9.285345077514648,0.1826653778553009,0.43498656153678894,23.639999389648438,8.8125,4.290000915527344,1.0,0.36940703,0.80441016,0.5599858,0,3.4428935811234376,3.2282543341568837,-0.0345027755760971
cons_abat_garriga,2025-03-17 05:45:00,train,raw,0.50818914,supply_temp_c,78.13500213623047,12.487578392028809,70.05999755859375,9.84200382232666,0.8606736063957214,0.43873506784439087,7.555427551269531,1.1085405349731445,0.45999908447265625,0.8076388888888889,0.63086313,0.55595404,0.33775032,0,2.762870363109697,1.0919484450259949,-1.2492243397924245
cons_abat_marcet,2024-03-25 10:45:00,train,raw,2.8048635,derived_flow_kg_s,78.5250015258789,3.859722137451172,73.66999816894531,5.873579502105713,2.59722900390625,4.7763285636901855,1.6300048828125,0.8799972534179688,0.279998779296875,0.9895833333333334,0.40899786,0.5849169,7.4206753,0,1.8108969756468793,-0.8743236328225797,-0.562998330128378
cons_abat_marcet,2024-03-25 22:45:00,train,raw,2.7829847,derived_flow_kg_s,79.0199966430664,3.0169296264648438,75.33999633789062,5.389170169830322,2.6103627681732178,4.766921520233154,1.7300033569335938,0.8799972534179688,0.279998779296875,0.9895833333333334,0.39203188,0.49951568,7.4574065,0,2.0437766660610084,-1.0321669931068191,-0.5742255825679927
cons_abat_marcet,2024-03-26 10:45:00,train,raw,1.5832276,derived_flow_kg_s,78.68000030517578,3.2805120944976807,76.47000122070312,5.349081516265869,2.672861337661743,3.437446117401123,2.5,0.8699951171875,0.779998779296875,0.9875000000000002,0.31341776,0.2956694,4.1405954,0,1.9972491566607942,-0.7457867147665684,-0.9794550578364379
cons_abat_marcet,2024-03-26 22:45:00,train,raw,1.566697,derived_flow_kg_s,78.19000244140625,3.98154878616333,71.62000274658203,5.542294979095459,2.4941320419311523,3.591092586517334,4.879997253417969,0.8699951171875,0.779998779296875,0.9916666666666666,0.3538307,0.27670336,4.069557,0,1.4938074645295878,-0.33829166177856473,-0.9168181018411102
cons_abat_marcet,2024-04-21 22:45:00,train,raw,2.6193373,derived_flow_kg_s,71.25,4.566800117492676,67.38999938964844,3.5704941749572754,2.1935653686523438,5.5283074378967285,5.200004577636719,0.8987522125244141,0.45999908447265625,0.99375,0.42072716,0.26399577,7.173288,0,1.479857958487885,-0.3973597105801359,-0.6025501253782483
cons_abat_marcet,2024-04-22 10:45:00,train,raw,2.6843956,derived_flow_kg_s,70.91999816894531,4.9605021476745605,65.48999786376953,5.341700077056885,2.561673164367676,5.4364423751831055,5.725002288818359,1.3349990844726562,0.45999908447265625,0.9958333333333332,0.37060568,0.33918944,7.3433914,0,1.133829044404005,-0.17789835241499152,-0.5532271783811642
cons_abat_marcet,2024-09-21 10:45:00,train,raw,5.546476,derived_flow_kg_s,65.93000030517578,13.67467212677002,61.97999954223633,10.098843574523926,2.487241268157959,7.396021366119385,4.067497253417969,0.3600006103515625,0.060001373291015625,0.9854166666666666,1.1395941,0.31649914,15.183335,0,3.603491657382508,-0.11588186730870954,-0.21131436491298314
cons_abat_marcet,2024-09-21 22:45:00,train,raw,5.685512,derived_flow_kg_s,48.91999816894531,3.9418225288391113,47.782501220703125,4.052473545074463,2.701749801635742,7.2080183029174805,0.5900001525878906,0.3600006103515625,0.060001373291015625,0.975,1.4182998,0.32987538,15.30836,0,4.849103921927975,-0.3651727670658748,0.24675019030855766
cons_abat_marcet,2025-07-08 10:45:00,test,raw,2.2753482,derived_flow_kg_s,76.375,5.035171031951904,71.1500015258789,3.212857723236084,0.8536800146102905,4.944767475128174,5.014995574951172,0.5699996948242188,0.0800018310546875,0.9826388888888888,0.39157495,0.12151929,6.31295,0,1.6689529672752217,-0.42653997988143544,-0.9199382758451107
cons_abat_marcet,2025-07-08 22:45:00,test,raw,2.253921,derived_flow_kg_s,77.48999786376953,4.934460639953613,71.55999755859375,3.2620849609375,0.809026300907135,4.951344013214111,5.529998779296875,0.5699996948242188,0.0800018310546875,0.9868055555555556,0.35977593,0.120427705,6.2815604,0,1.733841841706547,-0.4212302585186063,-0.9170118774067698
cons_abat_oliba,2024-07-28 06:45:00,train,raw,5.7148886,derived_flow_kg_s,78.66624450683594,3.3641364574432373,77.03999328613281,3.527667760848999,3.417649745941162,143.5825958251953,0.7000045776367188,0.04000091552734375,0.01000213623046875,0.875,2.5136852,0.6340705,13.99691,2,1.9098681609048471,-3.084889122187744,1.7375251996546257
cons_abat_oliba,2024-07-28 18:45:00,train,raw,5.81334,derived_flow_kg_s,78.04000091552734,3.3323419094085693,76.2300033569336,3.6676483154296875,4.912827491760254,143.6840057373047,0.25,0.0200042724609375,0.01000213623046875,0.8402777777777777,2.4975452,0.6427088,14.299767,2,1.320779827803752,-3.3328739715282105,1.9741112295620866
cons_abat_oliba,2024-07-29 18:45:00,train,raw,10.830531,derived_flow_kg_s,78.86000061035156,3.1074392795562744,78.02000427246094,3.199129819869995,10.620792388916016,171.583984375,0.23999786376953125,0.01000213623046875,0.0099945068359375,0.7048611111111112,3.0823543,1.1850456,28.224197,2,3.4343988201958,-5.69134388424595,4.799675103038756
cons_abat_oliba,2024-07-30 06:45:00,train,raw,9.602615,derived_flow_kg_s,78.0875015258789,3.189401626586914,76.89900207519531,3.2045629024505615,7.771197319030762,168.80032348632812,0.470001220703125,0.01000213623046875,0.0099945068359375,0.7291666666666666,3.104028,1.0994506,24.604368,2,2.2478640326712918,-4.853923946419833,4.043155980180272
cons_abat_oliba,2024-07-30 18:45:00,train,raw,5.1017666,derived_flow_kg_s,78.87124633789062,3.4160525798797607,77.16000366210938,3.6438159942626953,5.573642730712891,103.5245361328125,0.1450042724609375,0.01999664306640625,0.01999664306640625,0.71875,0.5796588,0.9867794,13.738861,2,1.6047846006438178,-3.071794577398868,1.7467489852981053
cons_abat_oliba,2024-07-31 06:45:00,train,raw,4.68928,derived_flow_kg_s,78.69999694824219,3.170170545578003,77.5469970703125,3.3757293224334717,7.374584674835205,105.36933135986328,0.18999481201171875,0.027492523193359375,0.01999664306640625,0.6805555555555555,0.38228074,0.7385549,12.947005,2,1.9738081065306152,-3.389371381098344,1.7915437783232941
cons_abat_oliba,2024-08-02 06:45:00,train,raw,6.1972866,derived_flow_kg_s,79.05000305175781,3.2923107147216797,77.12999725341797,3.2808146476745605,5.830582618713379,166.01754760742188,0.18749618530273438,0.0099945068359375,0.0099945068359375,0.9027777777777777,0.7892813,3.6349516,14.167626,2,2.742139804937468,-3.155647458883097,3.3414868428113977
cons_abat_oliba,2024-08-26 06:45:00,train,raw,5.0164065,derived_flow_kg_s,81.37000274658203,6.654881477355957,79.0675048828125,6.732065677642822,6.410196304321289,126.92205047607422,0.25250244140625,0.0500030517578125,0.01000213623046875,0.9166666666666666,0.38233662,1.2342159,13.432667,2,2.181194629496522,-2.9899568949134547,1.4887006386757495
cons_hostatgeria_underfloor_hea,2024-04-03 06:45:00,train,raw,2.6582835,supply_temp_c,72.10000610351562,13.157291412353516,44.19499969482422,5.852139949798584,0.07137957960367203,0.22504128515720367,23.354997634887695,0.7474985122680664,0.4099998474121094,0.8395833333333332,4.9527783,1.2159806,1.8060919,0,4.925477166911788,2.772364104360255,0.770069828616987
cons_hostatgeria_underfloor_hea,2024-04-03 18:45:00,train,raw,4.694052,supply_temp_c,66.8941650390625,15.369629859924316,44.83000183105469,8.685912132263184,0.1147182509303093,0.2667272686958313,13.440000534057617,0.4465007781982422,0.37999725341796875,0.6895833333333332,8.82238,2.168154,3.091623,0,7.402575336503069,2.393047210252851,1.8351587388455273
cons_hostatgeria_underfloor_hea,2024-04-04 06:45:00,train,raw,2.4812207,supply_temp_c,76.66999816894531,13.751436233520508,55.644996643066406,7.674007415771484,0.04382452368736267,0.1973872184753418,20.755002975463867,0.5340003967285156,0.37999725341796875,0.6041666666666666,4.370688,1.5609633,1.5120106,0,5.04811715831334,2.2589441000610164,0.9674730106702416
cons_hostatgeria_underfloor_hea,2024-10-25 18:45:00,test,raw,2.8094702,return_temp_c,78.4715347290039,2.3840932846069336,30.100000381469727,3.9794673919677734,0.0037530651316046715,0.12341830879449844,47.75,38.54875183105469,35.01000213623047,0.7645833333333334,0.15675987,6.9335103,1.338139,1,0.0,9.998925264692,9.311725262087432
cons_hostatgeria_DHW_radiators,2024-01-22 05:00:00,train,raw,0.3471171,return_temp_c,75.3699951171875,3.7449820041656494,66.27999877929688,8.51651382446289,1.3324655294418335,0.6517662405967712,8.724998474121094,3.7549991607666016,1.970001220703125,1.0,0.32193565,0.62946016,0.089955516,0,1.8023103750261302,1.1854008217829897,-1.0097043909332615
cons_hostatgeria_DHW_radiators,2024-01-22 17:00:00,train,raw,0.42617804,return_temp_c,75.30500030517578,7.483534812927246,61.79499816894531,10.757111549377441,1.042757511138916,0.6670675873756409,11.4949951171875,3.857503890991211,3.279998779296875,1.0,0.5377195,0.62588793,0.11492666,0,2.3864368705580112,1.9701651125651638,-0.9449716011026024
cons_hostatgeria_DHW_radiators,2024-04-10 05:00:00,train,raw,0.56644034,derived_flow_kg_s,79.33999633789062,4.075735569000244,76.16749572753906,5.49531364440918,1.6544091701507568,3.3544809818267822,2.297496795654297,0.45874977111816406,0.0500030517578125,0.9458333333333334,0.118017375,0.19151084,1.3897926,0,2.0151888338095136,-0.42199566816273265,-1.4752944264266452
cons_hostatgeria_DHW_radiators,2024-04-10 17:00:00,train,raw,0.54979205,derived_flow_kg_s,79.25499725341797,3.391061305999756,75.69999694824219,4.847757339477539,1.7285511493682861,3.3298842906951904,4.069999694824219,0.45874977111816406,0.0500030517578125,0.9645833333333332,0.108556725,0.16486542,1.375954,0,2.058874544771964,-0.3882270711253274,-1.415588201391679
cons_hostatgeria_DHW_radiators,2024-12-08 05:00:00,train,raw,0.7663019,derived_flow_kg_s,63.26000213623047,5.436846733093262,58.654998779296875,5.14310884475708,1.494392991065979,4.0073652267456055,4.554521560668945,0.807499885559082,0.19000244140625,0.7854166666666668,0.09075281,0.08833599,2.1198168,0,2.3127078733696473,0.6174460732126505,-1.097912975885792
cons_hostatgeria_DHW_radiators,2024-12-08 17:00:00,train,raw,1.2470294,derived_flow_kg_s,66.29850769042969,7.8836212158203125,61.869998931884766,6.533090591430664,1.545318841934204,4.854190349578857,4.981433868408203,0.7025003433227539,0.19000244140625,0.6625000000000001,0.18121284,0.21084404,3.3490314,0,2.6576132041562675,0.5198261477824351,-0.772360979444262
cons_hostatgeria_DHW_radiators,2024-12-09 05:00:00,train,raw,0.51591337,derived_flow_kg_s,77.55500030517578,9.4629487991333,69.59500122070312,8.362497329711914,1.5546998977661133,3.024618148803711,6.635002136230469,1.2552528381347656,0.5,0.875,0.15262248,0.11648062,1.278637,0,1.7950107953778063,0.6145215412985783,-1.3878282138262585
cons_hostatgeria_DHW_radiators,2025-03-01 05:00:00,train,raw,0.4287934,supply_temp_c,69.7750015258789,13.200568199157715,57.459999084472656,11.514347076416016,1.7950247526168823,0.3085588216781616,6.114995956420898,1.7424983978271484,0.13000106811523438,0.99375,0.8668785,0.3842953,0.03520644,0,3.177879321624568,1.7182035930695292,-1.6490643215516632
cons_hostatgeria_DHW_radiators,2025-03-01 17:00:00,train,raw,0.30437076,supply_temp_c,77.85000610351562,4.918172836303711,69.64500427246094,6.400595188140869,1.483336091041565,0.2303485870361328,8.015003204345703,4.010002136230469,0.13000106811523438,1.0,0.56679946,0.3299516,0.016361116,0,1.6010003249923974,0.6961077103760523,-1.1914616117295125
cons_hostatgeria_DHW_radiators,2025-06-30 05:00:00,test,raw,0.4077664,derived_flow_kg_s,68.08000183105469,5.170663356781006,67.19999694824219,3.1439263820648193,1.433081865310669,2.467968702316284,1.1399993896484375,0.20999908447265625,0.09999847412109375,0.7104166666666667,0.120923005,0.1847418,0.9176344,0,2.7298638641193147,-0.07202756955570686,-1.1225299201156902
cons_hostatgeria_DHW_radiators,2025-06-30 17:00:00,test,raw,0.45777336,derived_flow_kg_s,67.93000030517578,1.2481764554977417,67.01000213623047,0.7731125950813293,1.5954997539520264,2.53755521774292,0.9249992370605469,0.20999908447265625,0.09999847412109375,0.6687500000000001,0.14104521,0.21968065,1.0125941,0,3.701296914858563,-0.4509191444443697,-0.8030224857835775
cons_hostatgeria_DHW_radiators,2025-07-02 05:00:00,test,raw,0.70915335,derived_flow_kg_s,73.69000244140625,2.7986769676208496,71.94000244140625,2.531726121902466,1.1617321968078613,3.7167861461639404,2.3850021362304688,0.23999977111816406,0.06999969482421875,0.8020833333333334,0.10400953,0.20609307,1.8173574,0,2.438941234044306,-0.4340934169310241,-1.079278169394986
cons_hostatgeria_DHW_radiators,2025-07-02 17:00:00,test,raw,0.7987336,derived_flow_kg_s,73.7699966430664,2.0943944454193115,72.28250122070312,2.430028200149536,1.3941667079925537,3.8922393321990967,1.6349983215332031,0.22750091552734375,0.06999969482421875,0.71875,0.10928748,0.19188075,2.0950327,0,2.935579660902863,-0.619318150428701,-0.8851876523392235
cons_nostra_senyora,2024-01-12 20:00:00,train,raw,2.0510402,derived_flow_kg_s,76.21499633789062,3.346262216567993,64.82499694824219,4.313926696777344,0.019590608775615692,2.4225125312805176,11.079998016357422,4.377500534057617,1.6299972534179688,0.9979166666666667,0.24349827,0.5057035,5.403919,0,1.7481437280949828,0.8166839353777082,-0.3707804751241828
cons_nostra_senyora,2024-01-13 08:00:00,train,raw,2.051381,derived_flow_kg_s,75.21499633789062,4.924417972564697,64.77499389648438,5.326725482940674,0.019502198323607445,2.4226982593536377,10.109996795654297,4.89000129699707,1.6299972534179688,0.9979166666666667,0.19990249,0.53582484,5.418417,0,1.4305155335075677,0.9586730047909634,-0.45414138247609714
cons_nostra_senyora,2024-01-29 08:00:00,train,raw,1.0774105,derived_flow_kg_s,77.22999572753906,3.504937171936035,65.23999786376953,6.034450054168701,0.019446514546871185,1.8521668910980225,8.25,2.6237564086914062,0.5900039672851562,0.9958333333333332,0.1837006,0.2756152,2.7729158,0,1.5410632088532514,0.7522712371606706,-1.1143113728187015
cons_nostra_senyora,2024-02-12 20:00:00,train,raw,8.000276,derived_flow_kg_s,78.97999572753906,4.464705944061279,70.13500213623047,7.026111602783203,1.5129921436309814,4.456058979034424,9.604999542236328,3.739999771118164,0.26000213623046875,0.99375,0.30682555,1.6641961,22.029806,0,4.014474575407363,-0.864332735261563,1.68150111508135
cons_nostra_senyora,2024-02-13 08:00:00,train,raw,8.042096,derived_flow_kg_s,79.81999969482422,4.155686378479004,70.91000366210938,6.196252822875977,1.682248830795288,4.42946195602417,8.574996948242188,2.339998245239258,0.26000213623046875,0.9916666666666667,0.3321139,1.7098821,22.084291,0,4.050153967575528,-1.1518005831400846,1.6655208280726803
cons_nostra_senyora,2024-04-03 20:00:00,train,raw,1.1791383,derived_flow_kg_s,77.41500091552734,3.4081215858459473,67.6500015258789,6.482107162475586,0.02658083662390709,1.7008588314056396,9.490001678466797,0.9162502288818359,0.0800018310546875,0.9541666666666666,0.19426034,0.44774923,2.895405,0,1.475638517116029,0.5991251300734843,-1.092333142303126
cons_nostra_senyora,2024-04-04 08:00:00,train,raw,1.2169433,derived_flow_kg_s,77.9124984741211,3.565185308456421,67.5050048828125,6.371826648712158,0.026010189205408096,1.6912322044372559,8.025001525878906,0.9162502288818359,0.0800018310546875,0.9541666666666666,0.26282987,0.49600017,2.8920002,0,1.4356521723349334,0.5230982922921117,-1.0880399081882597
cons_nostra_senyora,2025-02-28 08:00:00,train,raw,1.2026325,derived_flow_kg_s,70.33000183105469,8.387953758239746,61.04499816894531,8.111104011535645,0.9063396453857422,1.461205244064331,11.010000228881836,0.4499988555908203,0.04999542236328125,0.975,0.35376644,0.8248279,2.4293032,0,1.519361463699278,1.314069533811088,-1.0468979371300764
cons_nostra_senyora,2025-02-28 20:00:00,train,raw,1.8777593,derived_flow_kg_s,64.1199951171875,9.468282699584961,57.38500213623047,10.6337251663208,0.8939481973648071,1.889785885810852,11.22500228881836,0.4324989318847656,0.04999542236328125,0.9604166666666668,0.5307519,0.9040659,4.1984596,0,2.6187434704184542,1.6405972641022264,-0.948149888746846
